COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION
600984859,NOISE COMPLAINT,819 W SUPERIOR ST,819,,W,SUPERIOR,ST,129151,04/26/2021,NOISE OCCURRING BETWEEN 8 PM AND 8 AM.,"[INSPECTION LOG #: 13942556 26-APR-21 12:00:00] ON APRIL 26, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR TIFFANY WILLIAMS RESPONDED TO A CITIZEN COMPLAINT OF NOISE AT 819 W SUPERIOR. THE INSPECTOR TELEPHONED THE COMPLAINANT FOR ADDITIONAL INFORMATION AS TO LOCATION OF NOISE BUT THOSE EFFORTS WERE NOT SUCCESSFUL. UPON ARRIVAL TO THE AREA THE INSPECTOR DID NOT HER ANY NOISE AT STREET LEVEL AT 819, HOWEVER DID HEAR NOISE EMITTING FROM 800 W SUPERIOR, THE AIRE ANCIENT BATHS. THE NOISE APPEARED TO EMANATING FROM AN OUTER EXHAUST FAN ON THE SOUTHERN SIDE OF THE BUILDING. THE INSPECTOR SPOKE WITH THE MANAGER WHO CONTACTED THE BUILDING ENGINEER WHO IMMEDIATELY TURNED THE FAN OFF AND STATED THAT HE WOULD HAVE A VENDOR TO COME SERVICE. THE DECIBEL READING CAPTURED WAS 58 DBA AT APPROXIMATELY 10 FEET WITH AMBIENT STREET TRAFFIC PRESENT.",DEPT. OF PUBLIC HEALTH,04/27/2021,41.895432316198026,-87.64857788783978,POINT (-87.64857788783978 41.895432316198026)
600985087,ILLEGAL DUMPING WORK ORDER,3720 N BROADWAY ,3720,,N,BROADWAY,,3308,04/26/2021,CALLER REPORTS THAT FACILITY IS DUMPING THEIR OIL INTO THE STREET AND SEWER.,"[INSPECTION LOG #: 14048325 26-APR-21 13:50:00] ON APRIL 26, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC
HEALTH (CDPH) INSPECTORS FELIPE GARCIA AND FRANCISCO FLORES-SILVA (WE)
RESPONDED TO A 311-ILLEGAL OIL/GREASE DUMPING COMPLAINT AT 3720 N. BROADWAY
(WING STOP). UPON ARRIVING WE OBSERVED OIL/GREASE STAINS ON THE PUBLIC WAY
(SIDEWALK AND STREET). WE DID NOT OBSERVE ANY PHYSICAL OIL/GREASE, JUST THE
STAIN. WE THEN SPOKE TO THE MANAGER OF THE WING STOP, KALPESH PATEL, AND HE
TOLD US THAT THEY HAD AN ACCIDENT/OVERFLOW WITH THE GREASE CONTAINER, AND IT
SPILLED INTO THE KITCHEN AND OUT TO THE PUBLIC WAY. THE CONTAINER IS RIGHT NEXT
TO THE EXIT DOOR, AND THAT IS WHY IT GOT OUT TO THE PUBLIC WAY. HE TOLD US THAT
THEY CLEANED IT UP AND THE WASTE OIL COMPANY CAME FOR THE WASTE OIL. WE TOLD
HIM TO MAKE SURE IT IS PUBLIC WAY IS WASHED PROPERLY. WE ISSUED NO CITATIONS
AND LEFT.",DEPT. OF PUBLIC HEALTH,05/11/2021,41.94973626746561,-87.64887948630131,POINT (-87.64887948630131 41.94973626746561)
600984891,AIR POLLUTION WORK ORDER,2055 W PERSHING RD,2055,,W,PERSHING,RD,436522,04/26/2021,WOKE UP TO CHEMICAL ASPHALT SMELL IN MY LIVING ROOM/ENTRY ROOM NEAR MY FRONT DOOR THE SMELL IS NASTY I OPENED THE FRONT DOOR TO LET MY DOG OUT AND THERE IS A VERY STRONG MAT ASPHALT SMELL OUT DOORS THE TYPICAL SMELL OF COOKED ASPHALT EMISSIONS.,[INSPECTION LOG #: 13974262 27-APR-21 09:00:00] PLEASE REFER TO SR#600985860.,DEPT. OF PUBLIC HEALTH,04/30/2021,41.822972765727336,-87.67702220737627,POINT (-87.67702220737627 41.822972765727336)
600984886,AIR POLLUTION WORK ORDER,7757 S WINCHESTER AVE,7757,,S,WINCHESTER,AVE,13776,04/26/2021,DOING CONSTRUCTION CAUSING DUST.,"[INSPECTION LOG #: 13929549 26-APR-21 12:15:00] I RESPONDED TO A COMPLAINT OF DUST FROM REHAB ACTIVITIES.

I WENT TO THE PROVIDED ADDRESS AND FOUND AN APARTMENT BUILDING
BUT NO WORKERS OR WORK BEING DONE.

PHOTO A) BUILDING

I CALLED THE COMPLAINANT ?HE SAID THAT WORKERS HAD BEEN
THROWING MATERIALS OUT OF THE WINDOW AND DOWN TO THE GROUND YESTERDAY. HE WAS CONCERNED THAT THERE WERE NO PERMITS
POSTED AND ABOUT THE DUST.

I TOLD HIM THAT THERE WAS NOTHING I COULD DO TODAY BUT HE
SHOULD CALL 311 IF THIS OR SIMILAR ACTIVITY RESUMED.",DEPT. OF PUBLIC HEALTH,04/26/2021,41.752218494737285,-87.67182944613769,POINT (-87.67182944613769 41.752218494737285)
600985084,AIR POLLUTION WORK ORDER,3707 S WOOD ST,3707,,S,WOOD,ST,436522,04/26/2021,CHEMICAL ODORS COMING FROM FACILITY.,"[INSPECTION LOG #: 13940618 27-APR-21 10:30:00] ON APRIL 27, 2021, A CHICAGO DEPARTMENT OF PUBLIC HEALTH ENVIRONMENTAL ENGINEER RESPONDED TO A COMPLAINT AT 3707 S. WOOD STREET. THE SITE ASSOCIATED WITH THIS ADDRESS IS A RESIDENTIAL PROPERTY. THE NATURE OF THE COMPLAINT IS THAT THE RESIDENTIAL PROPERTY WAS EMITTING CHEMICAL ODORS. WHILE CANVASSING THE AREA, VISIBLE EMISSIONS WERE NOT OBSERVED, AND ODORS WERE NOT DETECTED. THE ENVIRONMENTAL ENGINEER ATTEMPTED TO CONTACT THE COMPLAINANT TO OBTAIN ADDITIONAL INFORMATION. HOWEVER, THE NUMBER PROVIDED BY THE COMPLAINANT WAS BUSY AND THE ENVIRONMENTAL ENGINEER WAS UNABLE TO LEAVE A VOICEMAIL. THE SIGNAGE ON 3707 S. WOOD STREET PROVIDED A PHONE NUMBER AND NAME OF THE RESIDENTIAL PROPERTY OWNER. THE ENVIRONMENTAL ENGINEER CONTACTED THE RESIDENTIAL PROPERTY OWNER VIA PHONE AND THE RESIDENTIAL PROPERTY OWNER COMMUNICATED TO THE ENVIRONMENTAL ENGINEER THAT ON FRIDAY, APRIL 23RD, THE RESIDENTIAL PROPERTY OWNER WAS PAINTING ONE OF THE APARTMENT UNITS AND LEFT THE WINDOWS OPEN FOR THE PAINT TO DRY. THE RESIDENTIAL PROPERTY OWNER COMMUNICATED THAT HE WAS DONE PAINTING. NO CITATIONS WERE ISSUED AS A RESULT OF THIS COMPLAINT.",DEPT. OF PUBLIC HEALTH,04/27/2021,41.82653636726778,-87.67015279211859,POINT (-87.67015279211859 41.82653636726778)
600985810,AIR POLLUTION WORK ORDER,2055 W PERSHING RD,2055,,W,PERSHING,RD,436522,04/27/2021,THE SMELL OF ASPHALT ODOR WAS VERY STRONG ALONG MCKINLEY PARK ON THE PERSHING SIDE AT 8:52 AM TODAY 4/26/21.,[INSPECTION LOG #: 13974300 27-APR-21 09:00:00] PLEASE REFER TO SR#600985860.,DEPT. OF PUBLIC HEALTH,04/30/2021,41.822972765727336,-87.67702220737627,POINT (-87.67702220737627 41.822972765727336)
600985795,NOISE COMPLAINT,717 S WELLS ST,717,,S,WELLS,ST,417325,04/27/2021,THE BUILDING AT ABOVE LOCATION HAS INSTALLED A GENERATOR AT THE GROUND LEVEL IN THE ALLEY WHICH GENERATES A VERY LOUD NOISE.,[INSPECTION LOG #: 13943511  ] POSSIBLE REPEAT AND/OR CONNECTED COMPLAINT. PLEASE SEE SR#:600985798,DEPT. OF PUBLIC HEALTH,04/27/2021,41.87296747271569,-87.63344780864057,POINT (-87.63344780864057 41.87296747271569)
600985798,AIR POLLUTION WORK ORDER,717 S WELLS ST,717,,S,WELLS,ST,417325,04/27/2021,BUILDING AT ABOVE LOCATION IS EMITTING FUMES FROM ROOF TOP MECHANICAL EQUIPMENT AND THESE FUMES ARE ENTERING OUR BUILDINGS AT 170 W POLK STREET.,"[INSPECTION LOG #: 16695826 24-MAY-22 15:35:00] ON MAY 24, 2022, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES CONDUCTED A FOLLOW UP INSPECTION RELATED TO A NOISE COMPLAINT AT 717 S. WELLS ST. INSPECTOR BARNES ARRIVED AT 3:20PM TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT.THE COMPLAINANT STATED THEY WERE NOT AWARE OF ANY ADDITIONAL ISSUES CONNECTED TO THEIR INITIAL COMPLAINT. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE COMPLAINANT.FOLLOWING HIS PHONE CONVERSATION WITH THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTO F).DURING THE SURVEY, INSPECTOR BARNES DID NOT OBSERVE THE SOUND OR DETECT ANY POTENTIAL CONNECTED TO THE SOUND OR THE SOUND?S SOURCE. INSPECTOR BARNES DID OBSERVE EXTENSIVE NOISE RESULTING FROM ADJACENT VEHICLE/PEDESTRIAN TRAFFIC IN THE AREA. INFORMATIONAL NOISE METER READINGS TAKEN OF THE SURROUNDING AMBIENT SOUNDS WERE GREATLY IMPACTED BY THE ADJACENT NOISE.CDPH DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,05/24/2022,41.87296747271569,-87.63344780864057,POINT (-87.63344780864057 41.87296747271569)
600985849,AIR POLLUTION WORK ORDER,3216 N FRANCISCO AVE,3216,,N,FRANCISCO,AVE,3308,04/27/2021,CALLER STATES THEY AR BUILDING A BUILDING AND CUTTING CEMENT BLOCKS AND THERE IS A GIANT CLOUD OF DUST IN THE AREA NOT USING WATER.,"[INSPECTION LOG #: 13986209 27-APR-21 13:25:00] ON APRIL 27, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) ARRIVED AT 3214 N. FRANCISCO AVE. TO CONDUCT AN ASSIGNED MASONRY/DUST COMPLAINT. UPON ARRIVING AT THE PROPERTY, WHICH IS A NEW CONSTRUCTION SITE, I OBSERVED A CONSTRUCTION WORKER ON TOP OF THE BUILDING USING A SAW CUTTING INTO THE CONCRETE/BRICK STRUCTURE, CAUSING FUGITIVE AND VISIBLE DUST PARTICULATES TO SCATTER IN THE WIND OFF FROM THE TOP OF THE BUILDING. I OBSERVED THE WORKER USING THE SAW WITHOUT USING ANY WATER, VACUUMS, OR ANY OTHER MEASURES TO PREVENT DUST. THE WIND WAS BLOWING FROM WEST TO EAST, SO I OBSERVED THE VISIBLE DUST CLOUD BLOWING ONTO THE RESIDENTIAL AREA ACROSS THE STREET FROM THE ABOVE CONSTRUCTION SITE. I OBSERVED A POSTED PERMIT ON THE FRONT OF THE PROPERTY LISTING ATLANTIC PLUMBING S  W INC. (OF 628 N. HOME AVE., PARK RIDGE, IL 60068) AS THE CONTRACTOR. I THEN ISSUED ATLANTIC PLUMBING NOV CITATION #E000035879 16 FOR HANDLING OF MATERIAL SUSCEPTIBLE TO BECOMING WINDBORNE (11-4-760 [A]) AND FOR CONSTRUCTION SITE CLEANLINESS/NO MESHING (13-32-125[2][C]). THE HEARING DATE FOR THE CITATION WILL BE ON JULY 29, 2021 AT 1:00 P.M. AT 400 W. SUPERIOR ST. NOTE: THE CITATION WILL BE SERVED VIA FIRST CLASS MAIL, TO THE RESPONDENT.",DEPT. OF PUBLIC HEALTH,05/03/2021,41.93988423688299,-87.70043697182305,POINT (-87.70043697182305 41.93988423688299)
600985860,AIR POLLUTION WORK ORDER,2055 W PERSHING RD,2055,,W,PERSHING,RD,436522,04/27/2021,THE PLANT IS PROCESSING ASPHALT AND ODORS REACH INDOORS AT MY HOUSE WHEN THIS HAPPENS THIS IS ILLEGAL A COMPANY'S POLLUTION SHOULD NOT REACH INSIDE A RESIDENCE HOME I HAVE A BABY AND I HAVE ASTHMA PLEASE HELP.,"[INSPECTION LOG #: 13973977 27-APR-21 09:00:00] ON APRIL 27, 2021, A CHICAGO DEPARTMENT OF PUBLIC HEALTH ENVIRONMENTAL ENGINEER RESPONDED TO A COMPLAINT AT 2055 W. PERSHING ROAD. THE FACILITY ASSOCIATED WITH THIS ADDRESS IS MAT ASPHALT. MAT ASPHALT IS AN ASPHALT PRODUCTION PLANT. THE COMPLAINT STATED THAT FACILITY IS EMITTING STRONG COOKED ASPHALT ODORS IN THE MORNING. WHILE CANVASSING THE AREA, MILD ODORS OF ASPHALT WERE DETECTED, AND VISIBLE EMISSIONS WERE OBSERVED FROM THE SILOS FROM THE MAT ASPHALT FACILITY. THE ASPHALT ODORS WERE PRESENT, BUT NOT OVERWHELMING. THE WIND WAS TRAVELING FROM THE SOUTHWEST. THE ENVIRONMENTAL ENGINEER SPOKE WITH THE MANAGEMENT OF MAT ASPHALT AND DISCUSSED THE NATURE OF THE COMPLAINT. THE ENVIRONMENTAL ENGINEER LEARNED THAT THE FACILITY BEGAN ITS OPERATIONS ON FRIDAY APRIL 23RD AT 4:00 AM. ON MONDAY APRIL 26TH, THE FACILITY BEGAN OPERATING AT 3:30 AM. ON TUESDAY, APRIL 27TH, THE FACILITY BEGAN OPERATING AT 4:15 AM. DURING THE INSPECTION, IT WAS OBSERVED THAT THE IMPACTOR (CRUSHER) WAS NOT IN USE. STAFF COMMUNICATED TO THE ENVIRONMENTAL ENGINEER THAT THE IMPACTOR MAY BE IN OPERATION ON FRIDAY APRIL 30TH. THE LOADING OF HOT ASPHALT WAS OBSERVED LEAVING IN LANDFILL TRUCKS. NO CITATIONS WERE ISSUED AS A RESULT OF THIS COMPLAINT.",DEPT. OF PUBLIC HEALTH,04/30/2021,41.822972765727336,-87.67702220737627,POINT (-87.67702220737627 41.822972765727336)
600985798,AIR POLLUTION WORK ORDER,717 S WELLS ST,717,,S,WELLS,ST,417325,04/27/2021,BUILDING AT ABOVE LOCATION IS EMITTING FUMES FROM ROOF TOP MECHANICAL EQUIPMENT AND THESE FUMES ARE ENTERING OUR BUILDINGS AT 170 W POLK STREET.,"[INSPECTION LOG #: 13957107 28-APR-21 15:05:00] ON APRIL 28, 2021, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES CONDUCTED A FOLLOW UP INSPECTION RELATED TO A COMBINED NOISE AND ODOR COMPLAINT AT 717 S. WELLS ST. INSPECTOR BARNES ARRIVED AT 2:20PM TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT WITH CONTACT INFORMATION PROVIDED BY THE ALDER?S OFFICE.THE COMPLAINANT CLARIFIED THAT THEIR COMPLAINT WAS CENTERED AROUND A GENERATOR INSTALLED ON THE ROOF OF THE BUILDING LOCATED AT THE ABOVE LISTED ADDRESS. THE COMPLAINANT STATED THAT INTERMITTENT ? YET FREQUENT ? OPERATING OF THE ROOFTOP GENERATOR RESULTED IN LOUD NOISES OVERNIGHT AND LINGERING CHEMICAL ODORS IN THEIR RESIDENCE. THE COMPLAINANT STATED THEY UNDERSTOOD THAT THE EQUIPMENT REQUIRED TESTING/MAINTENANCE, BUT THE LENGTH AND FREQUENCY OF THE TESTS CAUSED A DISTURBANCE. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE COMPLAINANT.FOLLOWING HIS PHONE CONVERSATION WITH THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTO E). AGAIN, DURING THE SURVEY, INSPECTOR BARNES OBSERVED EXTENSIVE VEHICLE/PEDESTRIAN TRAFFIC IN THE AREA. AN UNIDENTIFIED, CONTINUAL HUMMING NOISE WAS AUDIBLE, BUT A POTENTIAL SOURCE FOR THE SOUND WAS UNCLEAR. ADDITIONALLY, INFORMATIONAL NOISE METER READINGS TAKEN OF THE SURROUNDING AMBIENT SOUNDS WERE GREATLY IMPACTED BY THE SURROUNDING AMBIENT NOISE.FOLLOWING THE SURVEY, INSPECTOR BARNES MET WITH A REPRESENTATIVE OF THE BUSINESS LOCATED IN THE BUILDING AT THE CENTER OF THE COMPLAINT, NETRALITY DATA CENTERS CHICAGO. THE REPRESENTATIVE FROM NETRALITY STATED THEY WERE AWARE OF RECENT COMPLAINTS CONNECTED TO THEIR OPERATIONS. THE REPRESENTATIVE PUT INSPECTOR BARNES IN CONTACT WITH THE BUILDING ENGINEER TO REVIEW SPECIFICS OF THE COMPLAINT.THE BUILDING ENGINEER STATED THEIR ROOFTOP GENERATOR WAS AN EMERGENCY BACKUP GENERATOR. THE BUILDING ENGINEER STATED THE GENERATOR WAS ONLY UTILIZED ONCE A WEEK FOR A TEST OPERATION. THE ENGINEER STATED THE WEEKLY TEST RUN OCCURS DURING THE DAY AND LASTS FOR APPROXIMATELY ONE HOUR. THE BUILDING ENGINEER STATED THE GENERATOR WAS NOT IN OPERATION OVERNIGHT AND HAD NOT RUN CONTINUALLY FOR MORE THAN ONE HOUR IN ALMOST TWO YEARS. THE ENGINEER STATED THE GENERATOR WAS REGULARLY SERVICED AND OPERATING OPTIMALLY BUT REFUSED TO PROVIDE DOCUMENTS TO VERIFY THE CLAIM. ADDITIONALLY, THE ENGINEER STATED THEY DID NOT WANT PROVIDE ACCESS TO THEIR ROOF AT THE TIME OF INSPECTOR BARNES? INSPECTION.FOLLOWING HIS MEETING WITH THE REPRESENTATIVES OF THE BUSINESS AT 717 S WELLS ST., INSPECTOR BARNES SPOKE WITH THE BUILDING ENGINEER OF THE NEIGHBORING BUILDING (725 S. WELLS ST.). THE BUILDING ENGINEER STATED THEIR ROOFTOP GENERATOR HAD NOT BEEN OPERATING IN TWO WEEKS. THE BUILDING ENGINEER OF 725 S. WELLS ST. ALSO STATED THEIR GENERATOR WAS REGULARLY SERVICED AND OPERATING OPTIMALLY.INSPECTOR BARNES REVIEWED HIS FINDINGS WITH THE COMPLAINANT. THE CO",DEPT. OF PUBLIC HEALTH,05/24/2022,41.87296747271569,-87.63344780864057,POINT (-87.63344780864057 41.87296747271569)
600985856,NOISE COMPLAINT,4350 N BROADWAY ,4350,,N,BROADWAY,,417325,04/27/2021,NOISE COMING FROM AN AIR CONDITIONER OR INDUSTRIAL COMMERCIAL EQUIPMENT.,"[INSPECTION LOG #: 13978178 29-APR-21 08:10:00] ON APRIL 29, 2021 CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES CONDUCTED A FOLLOW UP INSPECTION RELATED TO AN ESTABLISHED NOISE COMPLAINT AT 4350 N. BROADWAY. INSPECTOR BARNES ARRIVED AT 7:45AM TO SURVEY THE LOCATION (PHOTOS A  B).DURING THE SURVEY, INSPECTOR BARNES OBSERVED THE GENERATOR AT THE CENTER OF THE COMPLAINT TO BE OPERATING (PHOTO C). NOISE METER READINGS TAKEN FROM TAKEN FROM THE ADJACENT PUBLIC ALLEY AT A DISTANCE OF THE TEN FEET, REVEALED THE EQUIPMENT TO BE EMANATING NOISE AT AN AVERAGE DECIBEL LEVEL OF 68 DB(A). HOWEVER, SUBSEQUENT NOISE METER READINGS TAKEN FROM ADJACENT PUBLIC ALLEY AT A DISTANCE OF THE TEN FEET FROM 7:50AM TO 8:00AM, USING A FRESHLY CALIBRATED CASELLA CEL-62X SOUND LEVEL METER, REVEALED THE EQUIPMENT TO BE EMANATING NOISE AT AN AVERAGE DECIBEL LEVEL OF 56DB(A) (PHOTO D  E). THIS EXCEEDS THE ALLOWABLE LEVELS FROM 8:00PM TO 8:00AM.PER RECENT INSPECTIONS CONDUCTED ON APRIL 20 AND APRIL 26 CONNECTED TO THIS ONGOING COMPLAINT, INSPECTOR BARNES CONFIRMED THE GENERATOR AT THE CENTER OF THE COMPLAINT WAS OWNED BY T-MOBILE. DURING THOSE INSPECTIONS, INSPECTOR BARNES HAD REVIEWED THE ONGOING NOISE ISSUE WITH A REPRESENTATIVE OF T-MOBILE, USA, SEAN JOHNSON. MR. JOHNSON VERIFIED THE GENERATOR WAS A REPLACEMENT FOR THE PREVIOUS GENERATOR BEING UTILIZED TO POWER T-MOBILE?S ADJACENT ROOFTOP CELL SIGNAL EQUIPMENT.ACCORDING TO SECTION 8-32-090 OF THE MUNICIPAL CODE OF CHICAGO, ?NO PERSON SHALL OPERATE OR PERMIT OPERATION OF ANY MECHANICAL STATIONARY SOURCE IN SUCH A MANNER AS TO GENERATE SOUND HAVING A SOUND PRESSURE LEVEL GREATER THAN 55 DB(A) WHEN MEASURED FROM A DISTANCE OF 100 FEET OR MORE FROM THE SOURCE, OR 70 DB(A) WHEN MEASURED FROM A DISTANCE OF 10 FEET OR MORE FROM THE SOURCE ... THE LIMITATION CONTAINED IN THIS SECTION SHALL APPLY FROM 8:00 P.M. TO 8:00 A.M.?INSPECTOR BARNES ISSUED A TICKET FOR THE VIOLATION. THE TICKETS WERE SERVED VIA US MAIL TO THE COMPANY?S REGISTERED AGENT, PER THE ILLINOIS SECRETARY OF STATE, ILLINOIS CORPORATION SERVICES CO., 801 ADLAI STEVENSON DR., SPRINGFIELD, IL 62703 (PHOTO F).",DEPT. OF PUBLIC HEALTH,04/30/2021,41.96140898425183,-87.65506276435028,POINT (-87.65506276435028 41.96140898425183)
600985865,NOISE COMPLAINT,5655 N RAVENSWOOD AVE,5655,,N,RAVENSWOOD,AVE,129151,04/27/2021,AIR CONDITION UNIT MAKING A TON OF NOISE AT ALL HOURS OF THE NIGHT SCREECHING AND SQUEALING FROM THE ROOF TOP CONSTANT NOISE.,"[INSPECTION LOG #: 14031769 07-MAY-21 10:45:00] ON MAY 7, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR TIFFANY WILLIAMS CONDUCTED A FOLLOW UP NOISE INSPECTION AT 5634 N RAVENSWOOD. THE INSPECTOR PREVIOUSLY INSPECTED THE SITE ON APRIL 13, 2021 AND IDENTIFIED A MECHANICAL NOISE EMITTING FROM THE HVAC ATOP THE ROOF. THE INSPECTOR SPOKE WITH THE FACILITY MANAGER DAVID WALSCH AND A DATE TO ASSESS (10 BUSINESS DAYS) WHICH WOULD BE APRIL 27TH. IN THE INTERIM A SECOND COMPLAINT WAS RECEIVED REGARDING SAME ISSUE WITHIN THE ALLOTTED TIME FOR MR. WALSCH TO ADDRESS. MULTIPLE CALLS WERE MADE TO COMPLAINANT TO DETERMINE AFTER 27TH IF THE NOISE WAS STILL PRESENT WITH NO SUCCESS. ON TODAYS; DATE THE INSPECTOR WENT TO SITE AND CONDUCTED AN INSPECTION AND MEASURED 43 DBA AT 10 FEET (CONSIDERABLY LESS THAN PREVIOUSLY MEASURED AND WITHIN NOISE ORDINANCE REQUIREMENTS.",DEPT. OF PUBLIC HEALTH,05/07/2021,41.98496774596606,-87.67450678864823,POINT (-87.67450678864823 41.98496774596606)
600985804,NOISE COMPLAINT,1800 W LAWRENCE AVE,1800,,W,LAWRENCE,AVE,129151,04/27/2021,LOUD PROJECTION FROM FACILITY GROCERY COMING THROUGH THEIR VENTS THAT OVER LOOK THE ALLEY EXTREMELY LOUD FOR RESIDENTIAL APARTMENT BUILDING ACROSS THE ALLEY CAN HEAR CLEARLY INSIDE THEIR APARTMENTS WITH THE WINDOW CLOSED 7 DAYS 24 HOURS MOST NOTICEABLE BETWEEN 8 PM - 8 AM.,"[INSPECTION LOG #: 13973981 29-APR-21 11:00:00] ON APRIL 29, 2021 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR TIFFANY WILLIAMS CONDUCTED A FOLLOW UP INSPECTION AT 1800 W LAWRENCE, MARIANNO?S GROCERY STORE REGARDING A NOISE COMPLAINT RECEIVED EARLIER THIS WEEK. THE INSPECTOR SPOKE WITH THE MANAGER SCOTT WHO WAS UNAWARE OF THE PROBLEM OF THE PA BEING HEARD OUTSIDE OF THE STORE AND STATED THAT HE WOULD ADDRESS IT IMMEDIATELY TO SEE HOW THE ISSUE COULD BE FIXED AND HE REMAIN A GOOD NEIGHBOR.",DEPT. OF PUBLIC HEALTH,04/30/2021,41.96892623664971,-87.67458649212242,POINT (-87.67458649212242 41.96892623664971)
600985798,AIR POLLUTION WORK ORDER,717 S WELLS ST,717,,S,WELLS,ST,417325,04/27/2021,BUILDING AT ABOVE LOCATION IS EMITTING FUMES FROM ROOF TOP MECHANICAL EQUIPMENT AND THESE FUMES ARE ENTERING OUR BUILDINGS AT 170 W POLK STREET.,"[INSPECTION LOG #: 13943525 27-APR-21 14:25:00] ON APRIL 27, 2021, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A COMBINED NOISE AND ODOR COMPLAINT AT 717 S. WELLS ST. INSPECTOR BARNES ARRIVED AT 1:50PM TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT. THE CONTACT INFORMATION PROVIDED BY THE COMPLAINANT WAS FOR THEIR ALDER?S OFFICE.PER A REPRESENTATIVE OF THE ALDER?S OFFICE, THE COMPLAINANT STATED NOISE WAS EMANATING FROM EQUIPMENT IN THE ALLEY OF THE BUILDING LOCATED AT THE ABOVE LISTED ADDRESS. THE COMPLAINANT ALSO STATED ODORS WERE EMANATING FROM THE OPERATING EQUIPMENT. INSPECTOR BARNES REVIEWED THE GENERAL PROCEDURE FOR INSPECTIONS PER THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE ALDER?S REPRESENTATIVE.FOLLOWING HIS PHONE CONVERSATION WITH THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTOS A  B). DURING THE SURVEY, INSPECTOR BARNES OBSERVED NOISE RESULTING FROM ADJACENT VEHICLE/PEDESTRIAN TRAFFIC. INSPECTOR BARNES WAS UNABLE TO CLEARLY IDENTIFY A NOISE OR DETECT A POTENTIAL SOURCE. ADDITIONALLY, INSPECTOR BARNES DID NOT OBSERVE EQUIPMENT STAGED IN THE ALLEY OR DISCOVER ANY ODOR. HOWEVER, INSPECTOR BARNES DID OBSERVE NOISE EMANATING FROM AN EXHAUST FAN LOCATED ADJACENT TO AN EXIT (PHOTOS C  D). INFORMATIONAL NOISE METER READINGS TAKEN FROM THE PUBLIC ALLEY, USING A FRESHLY CALIBRATED CASELLA CEL-62X SOUND LEVEL METER, REVEALED THE EQUIPMENT TO BE EMANATING NOISE AT AN AVERAGE DECIBEL LEVEL OF 68DB(A). THIS WOULD EXCEED THE ALLOWABLE LEVELS FROM 8:00PM TO 8:00AM.FOLLOWING THE SURVEY, INSPECTOR BARNES ATTEMPTED TO REVIEW A COMPLAINT WITH A REPRESENTATIVE OF THE BUILDING. INSPECTOR BARNES WAS UNABLE TO GAIN ENTRY TO THE BUILDING OR MAKE CONTACT WITH ANY BUILDING REPRESENTATIVE.INSPECTOR BARNES DETERMINED A FOLLOW UP INSPECTION WOULD BE REQUIRED.",DEPT. OF PUBLIC HEALTH,05/24/2022,41.87296747271569,-87.63344780864057,POINT (-87.63344780864057 41.87296747271569)
