name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chicago temps,2021-10-28,84.4,51.5,70,81.4,51.5,69.2,32.4,28.5,0,0,0,,0,0,23,14.1,330.1,1015.4,0,9.4,232.9,20.1,8,,2021-10-28T07:46:15,2021-10-28T18:57:14,0.74,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-10-29,84.4,52.1,68.1,81.4,52.1,67.5,33.8,31.8,0,0,0,,0,0,19.7,14.1,327.1,1018.2,0,9.8,232.8,20.1,8,,2021-10-29T07:46:55,2021-10-29T18:56:27,0.79,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-10-30,89.1,51.8,69.4,85.3,51.8,68.6,38.3,35.6,0,0,0,,0,0,,10.2,148.3,1014.2,0.3,9.9,231.7,20,8,,2021-10-30T07:47:35,2021-10-30T18:55:41,0.84,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,72252012907,KAPY,72058400181"
chicago temps,2021-10-31,92.1,57.8,75.8,91.8,57.8,75.9,58.3,57.3,0,0,0,,0,0,26.2,18.2,129,1013.8,0.9,9.8,216.4,18.7,8,,2021-10-31T07:48:16,2021-10-31T18:54:56,0.88,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-01,89.2,66.1,76.8,89.6,66.1,77.1,62.9,64.7,0,0,0,,0,0,20.8,15,122.4,1018.2,36.6,9.8,193.1,16.6,7,,2021-11-01T07:48:57,2021-11-01T18:54:12,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-02,89.1,66.8,75.9,89.1,66.8,76.3,63,66.6,0,0,0,,0,0,19.6,14.7,120.9,1018.8,37.2,9.9,198.3,17.1,7,,2021-11-02T07:49:38,2021-11-02T18:53:29,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-11-03,81.1,59.3,71.7,82.6,59.3,71.9,64.1,78.5,0.402,100,16.67,rain,0,0,27.7,23.5,79.7,1017.7,59.5,9.7,109.1,9.4,5,,2021-11-03T07:50:20,2021-11-03T18:52:48,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-04,59,53.1,55.9,59,53.1,55.9,53.2,91,0.191,100,8.33,rain,0,0,24.2,16.1,20.1,1023.6,99.1,8.9,101.1,8.5,5,,2021-11-04T07:51:02,2021-11-04T18:52:08,1,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-11-05,65.2,54.9,58.9,65.2,54.9,58.9,50.4,73.9,0,0,0,,0,0,,6.9,53.1,1023.3,85.4,9.8,161.3,13.9,7,,2021-11-05T07:51:45,2021-11-05T18:51:29,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-06,74.1,47,60.8,74.1,47,60.8,51.8,74.7,0,0,0,,0,0,,7.9,98.3,1022.9,1.3,9.6,220.7,19.1,8,,2021-11-06T07:52:28,2021-11-06T18:50:51,0.02,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-07,80.1,55.1,65.3,79.8,55.1,65.3,54,70,0,0,0,,0,0,,12.5,132.3,1021.8,0.1,9.9,210.4,19.1,8,,2021-11-07T06:53:12,2021-11-07T17:50:15,0.05,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,72252012907,KAPY,72058400181"
chicago temps,2021-11-08,83.1,59,70.7,83.8,59,70.9,60.4,71.9,0,0,0,,0,0,20.8,12.7,133.5,1021.1,66.5,9.9,171.4,14.6,6,,2021-11-08T06:53:56,2021-11-08T17:49:40,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,72252012907,KAPY,72058400181"
chicago temps,2021-11-09,82.3,63.2,72.3,83.1,63.2,72.5,62,71.6,0,0,0,,0,0,18.3,13.7,140.2,1019.5,60.4,9.8,146.2,12.6,6,,2021-11-09T06:54:40,2021-11-09T17:49:07,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-10,84.4,66.8,74.8,86.1,66.8,75.2,63.9,70.5,0,0,0,,0,0,25.3,17.2,147.4,1012.3,26.1,9.8,177.8,15.3,7,,2021-11-10T06:55:24,2021-11-10T17:48:35,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-11-11,81.1,63,72.1,82.8,63,72.4,63.9,77.3,0,0,0,,0,0,,16.1,40.7,1014.9,30.5,9.4,180.3,15.4,7,,2021-11-11T06:56:09,2021-11-11T17:48:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907"
chicago temps,2021-11-12,80.7,57.8,68.9,82,57.8,69,56.1,64.1,0,0,0,,0,0,,10.3,49.7,1020,38.5,9.8,162.7,14.1,6,,2021-11-12T06:56:54,2021-11-12T17:47:35,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL"
chicago temps,2021-11-13,77,60.2,67.5,77,60.2,67.5,40.9,41,0,0,0,,0,0,,16.1,92.5,1023.9,43.7,9.8,202.8,17.7,7,,2021-11-13T06:57:39,2021-11-13T17:47:07,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907"
chicago temps,2021-11-14,84.4,56,68.8,83.7,56,68.7,54.7,62.4,0,0,0,,0,0,,11.9,149.9,1019.2,0,9.2,200.5,17.4,7,,2021-11-14T06:58:25,2021-11-14T17:46:41,0.4,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL"
chicago temps,2021-11-15,86.1,63,71.6,85.4,63,71.7,61.5,74.3,0,0,0,,0,0,,11.4,147.9,1019.1,10.9,9.4,196.9,16.9,7,,2021-11-15T06:59:11,2021-11-15T17:46:16,0.43,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL"
chicago temps,2021-11-16,86.1,65.9,73.6,84.8,65.9,73.6,62.1,71,0,0,0,,0,0,24.2,16.1,150.3,1015.2,23.9,9.6,194.9,16.8,7,,2021-11-16T06:59:57,2021-11-16T17:45:53,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907"
chicago temps,2021-11-17,88.1,64.1,73.6,86.8,64.1,73.4,60.6,67.3,0,0,0,,0,0,18.3,16.1,146.3,1013,0,9.3,195.8,16.9,7,,2021-11-17T07:00:43,2021-11-17T17:45:31,0.48,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL"
chicago temps,2021-11-18,77.2,60.2,66,77.2,60.2,66,47.8,56.9,0,0,0,,0,0,29.8,16.1,4.7,1024.2,87.5,9.6,76.3,6.6,3,,2021-11-18T07:01:29,2021-11-18T17:45:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-19,71.6,57,62.2,71.6,57,62.2,40.2,45.2,0,0,0,,0,0,,7.9,37.4,1027.2,55.4,9.7,166.4,14.5,7,,2021-11-19T07:02:16,2021-11-19T17:44:52,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-20,80.1,53,64.9,81.3,53,65,56.6,75.7,0,0,0,,0,0,19.7,16.8,146.2,1020.1,23.5,9.5,107.1,9.2,5,,2021-11-20T07:03:02,2021-11-20T17:44:35,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-21,82.6,65.9,73.1,84.3,65.9,73.4,65.6,79.1,0,0,0,,0,0,,14.6,114,1017.9,68.4,9.7,125.1,10.8,5,,2021-11-21T07:03:49,2021-11-21T17:44:19,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-22,75.2,57.7,67,75.2,57.7,67,39.4,37.7,0.001,100,4.17,rain,0,0,21.7,16.9,0.6,1025,63.7,9.7,167.3,14.4,6,,2021-11-22T07:04:36,2021-11-22T17:44:05,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-23,76.9,51.1,63.7,76.9,51.1,63.7,44.7,51.3,0,0,0,,0,0,16.1,14.7,141.4,1020.9,17.8,9.7,185.4,15.9,7,,2021-11-23T07:05:22,2021-11-23T17:43:53,0.57,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-24,84.4,62.9,72.6,85.5,62.9,72.9,62,70.8,0,0,0,,0,0,21.9,17.5,144.5,1014.2,47.8,9.2,128.7,11.2,5,,2021-11-24T07:06:09,2021-11-24T17:43:42,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-25,76.9,61.1,67.7,76.9,61.1,67.7,58.9,75.2,0.003,100,8.33,rain,0,0,33.2,20.5,16,1021.1,82.6,9.8,86.5,7.4,6,,2021-11-25T07:06:55,2021-11-25T17:43:33,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-11-26,64.4,55.2,59.6,64.4,55.2,59.6,33,37,0,0,0,,0,0,17.2,11.4,9.2,1026.1,89.9,9.1,102.7,8.8,4,,2021-11-26T07:07:42,2021-11-26T17:43:25,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-27,57.9,48.1,52.6,57.9,45.5,52.1,46.2,80.4,0.04,100,8.33,rain,0,0,,9.1,35.4,1020.7,100,9.3,24.8,2.2,1,,2021-11-27T07:08:28,2021-11-27T17:43:19,0.75,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-28,74.1,47.1,58.5,74.1,46.1,58.2,50.1,76.2,0,0,0,,0,0,19.7,10.4,327,1022.5,43.9,8.9,170.6,14.7,7,,2021-11-28T07:09:14,2021-11-28T17:43:15,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-29,75.2,47,61,75.2,44.9,60.9,48,66.6,0,0,0,,0,0,,8.9,130.5,1022.8,11.4,9.7,190,16.5,7,,2021-11-29T07:10:00,2021-11-29T17:43:12,0.86,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-11-30,79.1,49.9,63.9,79.1,47.7,63.8,52,68.6,0,0,0,,0,0,17.2,13.7,137,1019.2,4.4,9.8,164.2,14.2,6,,2021-11-30T07:10:45,2021-11-30T17:43:11,0.91,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-01,82.6,58,70.1,83.2,58,70.2,59.7,72.2,0,0,0,,0,0,,10.3,150,1019.1,33.1,9.3,159.8,13.8,6,,2021-12-01T07:11:31,2021-12-01T17:43:11,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-02,86,60.3,71.9,85.2,60.3,72,62,74.3,0,0,0,,0,0,18.3,11.4,141.2,1019.3,20.8,9.7,132.9,11.4,6,,2021-12-02T07:12:15,2021-12-02T17:43:13,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-12-03,88.1,66,74.8,89.5,66,75.1,64.6,73.4,0,0,0,,0,0,,11.2,147.3,1016.1,15.4,9.8,167.6,14.4,6,,2021-12-03T07:13:00,2021-12-03T17:43:17,1,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-04,86.3,65.9,74.1,87.1,65.9,74.2,64.3,74.8,0,0,0,,0,0,,11.2,135.8,1015.6,37,8.6,163.9,14.4,6,,2021-12-04T07:13:44,2021-12-04T17:43:22,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-05,81,69.3,74.4,83.4,69.3,74.6,67.2,79.2,0,0,0,,0,0,21.9,14.2,149,1012.5,67.1,9.8,95,8.2,5,,2021-12-05T07:14:28,2021-12-05T17:43:29,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-12-06,78.2,61.2,68.6,78.2,61.2,68.6,56.8,69.6,0,0,0,,0,0,32.1,26.1,355.5,1016.2,54.3,7.9,90.3,8,5,,2021-12-06T07:15:11,2021-12-06T17:43:37,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-12-07,75.2,56.2,63.4,75.2,56.2,63.4,39.2,41.8,0,0,0,,0,0,,10.2,97,1016.7,44,9.6,109.9,9.5,4,,2021-12-07T07:15:53,2021-12-07T17:43:47,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-08,83.9,49.9,65.7,83.7,49.9,65.7,54.2,68.9,0,0,0,,0,0,,11.2,130.9,1014.8,6.6,9.5,157.8,13.7,6,,2021-12-08T07:16:35,2021-12-08T17:43:58,0.12,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-09,89.4,65.9,76,92.2,65.9,76.8,67.3,77.2,0,0,0,,0,0,17.2,12.5,152.3,1011,59.8,7.8,151.2,13.1,6,,2021-12-09T07:17:16,2021-12-09T17:44:11,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-12-10,91.2,70.1,76.9,92.2,70.1,77.4,67.3,75.8,0,0,0,,0,0,20.6,17,151.2,1007.3,33.1,7.2,143.7,12.5,6,,2021-12-10T07:17:57,2021-12-10T17:44:26,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-12-11,73.2,53.7,67.6,73.2,53.7,67.6,40.2,44.4,0,0,0,,0,0,29.7,21.7,16,1018.3,45.5,8.7,103.8,9.1,5,,2021-12-11T07:18:37,2021-12-11T17:44:42,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-12-12,68.1,44,55.2,68.1,43.6,54.5,24.4,31.9,0,0,0,,0,0,,10,76.4,1024.3,5.3,9.9,175.1,15.1,7,,2021-12-12T07:19:16,2021-12-12T17:44:59,0.32,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-13,74.9,52.2,63.2,74.9,52.2,63.2,51.2,65.5,0,0,0,,0,0,,10.8,89.8,1021.7,79.6,9.4,97.5,8.3,5,,2021-12-13T07:19:54,2021-12-13T17:45:18,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-14,81,63,71.6,82.7,63,71.9,64.7,80,0,0,0,,0,0,,13.7,124.7,1020.4,69.8,9,109.7,9.6,5,,2021-12-14T07:20:32,2021-12-14T17:45:38,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-15,87.2,69.3,76.5,90,69.3,77.3,67.3,75.1,0,0,0,,0,0,28.6,20.7,148.2,1015.6,55.5,9.9,107.6,9.3,4,,2021-12-15T07:21:08,2021-12-15T17:46:00,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-16,87.2,69.2,76.1,89,69.2,76.6,66.4,73.9,0.057,100,4.17,rain,0,0,17.2,15.8,143,1013.3,44.1,9.9,149.2,12.9,6,,2021-12-16T07:21:44,2021-12-16T17:46:23,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KLRD,HVLT2,72252012907,KAPY,72058400181"
chicago temps,2021-12-17,82.4,70.2,75.2,84.2,70.2,75.6,66.7,76.1,0,0,0,,0,0,19.7,14.9,148.9,1011.5,74.6,9.6,86.4,7.3,4,,2021-12-17T07:22:19,2021-12-17T17:46:47,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-18,80.6,56.1,69.5,83.1,56.1,69.7,63.5,81.5,0.011,100,4.17,rain,0,0,35.7,18,33.1,1014.5,76.2,9.6,88.5,7.7,4,,2021-12-18T07:22:52,2021-12-18T17:47:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-12-19,56.1,44.1,49.1,56.1,39.2,46.5,37.3,65.3,0.019,100,25,rain,0,0,24,20.6,350.2,1025.3,97.1,9.1,24.8,2.1,1,,2021-12-19T07:23:25,2021-12-19T17:47:40,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-20,65.1,43.1,52.8,65.1,41.7,51.8,42.7,70.7,0,0,0,,0,0,,8,326.7,1022.2,25.1,9.6,178.5,15.5,7,,2021-12-20T07:23:56,2021-12-20T17:48:09,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-21,73.2,44.1,56.9,73.2,43.3,56.4,46.1,71.1,0,0,0,,0,0,,7.8,117.7,1019.5,2.9,9.4,179.8,15.6,7,,2021-12-21T07:24:27,2021-12-21T17:48:38,0.53,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-22,82.4,50,64,80,50,63.8,47.8,63.3,0,0,0,,0,0,,12.8,146.3,1016.5,11.6,9.4,176.3,15.3,7,,2021-12-22T07:24:56,2021-12-22T17:49:09,0.55,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-12-23,83,59.1,68.7,82,59.1,68.6,59,74.9,0,0,0,,0,0,19.7,17,150,1016.1,37.9,9,154.8,13.5,6,,2021-12-23T07:25:24,2021-12-23T17:49:41,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-12-24,84.9,62.1,71.1,85.1,62.1,71.3,62.4,76.6,0,0,0,,0,0,17.2,14.7,152.1,1012.1,28.9,9.6,153.6,13.2,6,,2021-12-24T07:25:51,2021-12-24T17:50:14,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-25,89.4,63,73.1,88.2,63,72.9,62.4,74.2,0,0,0,,0,0,,14.7,148.5,1011.4,18.9,8.4,163.1,14,6,,2021-12-25T07:26:17,2021-12-25T17:50:48,0.67,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-26,86.3,62.2,72.7,86.9,62.2,73,64,77,0,0,0,,0,0,18.3,15.8,145.7,1011.5,30.4,6.9,163.4,14.2,7,,2021-12-26T07:26:41,2021-12-26T17:51:23,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-12-27,83,58.3,70.4,83.8,58.3,70.6,61.9,76.8,0,0,0,,0,0,,12.5,136,1008.9,9.1,8.9,147.2,12.7,6,,2021-12-27T07:27:04,2021-12-27T17:51:59,0.78,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,MMNL,KAPY,72058400181"
chicago temps,2021-12-28,80.8,62.1,70.1,81.5,62.1,70.2,62.3,78.4,0,0,0,,0,0,,12.5,159.1,1004.5,34.8,7.1,142,12.5,5,,2021-12-28T07:27:26,2021-12-28T17:52:37,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-12-29,80.1,55.1,66.3,81.3,55.1,66.4,58.5,78.4,0,0,0,,0,0,,6.7,28.1,1006.9,11.6,6.6,108.1,9.4,5,,2021-12-29T07:27:47,2021-12-29T17:53:15,0.88,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-12-30,89.4,61,73.4,88.2,61,73.4,59.8,66,0,0,0,,0,0,,8.9,123.8,1010.5,9.5,9,150,12.9,6,,2021-12-30T07:28:06,2021-12-30T17:53:54,0.93,Clear,Clear conditions throughout the day.,clear-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
chicago temps,2021-12-31,90,65.9,75.7,90.5,65.9,76,65.1,73.3,0,0,0,,0,0,22.8,17,145.6,1006.3,23.2,7.5,154.8,13.4,6,,2021-12-31T07:28:23,2021-12-31T17:54:34,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLRD,HVLT2,76286399999,72252012907,KAPY,72058400181"
